system:index,classification,.geo
0_8418,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.81656148685354,20.14472024638027]}"
0_8419,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.86147725105953,20.14472024638027]}"
0_8420,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.9063930152655,20.14472024638027]}"
0_8421,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.95130877947147,20.14472024638027]}"
0_8422,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.99622454367746,20.14472024638027]}"
0_8423,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[78.04114030788342,20.14472024638027]}"
0_8424,4,"{""geodesic"":false,""type"":""Point"",""coordinates"":[78.0860560720894,20.14472024638027]}"
0_8425,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[78.13097183629537,20.14472024638027]}"
0_8426,4,"{""geodesic"":false,""type"":""Point"",""coordinates"":[78.17588760050135,20.14472024638027]}"
0_8427,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[78.22080336470734,20.14472024638027]}"
0_8428,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[78.2657191289133,20.14472024638027]}"
0_8429,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[78.31063489311929,20.14472024638027]}"
0_8430,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[78.35555065732525,20.14472024638027]}"
0_8431,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[78.40046642153123,20.14472024638027]}"
0_8432,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[78.44538218573722,20.14472024638027]}"
0_8433,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[78.49029794994318,20.14472024638027]}"
0_8434,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[78.53521371414917,20.14472024638027]}"
0_8435,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[78.58012947835515,20.14472024638027]}"
0_8436,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[78.62504524256111,20.14472024638027]}"
0_8437,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[78.6699610067671,20.14472024638027]}"
0_8438,4,"{""geodesic"":false,""type"":""Point"",""coordinates"":[78.71487677097306,20.14472024638027]}"
0_8439,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[78.75979253517905,20.14472024638027]}"
0_8440,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[79.11911864882686,20.14472024638027]}"
0_8441,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[79.16403441303282,20.14472024638027]}"
0_8442,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[79.2089501772388,20.14472024638027]}"
0_8443,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[79.25386594144479,20.14472024638027]}"
0_8444,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[79.29878170565075,20.14472024638027]}"
0_8445,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[79.34369746985674,20.14472024638027]}"
0_8446,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[79.3886132340627,20.14472024638027]}"
0_8447,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[79.43352899826868,20.14472024638027]}"
0_8448,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[79.47844476247467,20.14472024638027]}"
0_8449,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[79.52336052668063,20.14472024638027]}"
0_8450,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[79.56827629088662,20.14472024638027]}"
0_8451,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[79.6131920550926,20.14472024638027]}"
0_8452,4,"{""geodesic"":false,""type"":""Point"",""coordinates"":[79.65810781929856,20.14472024638027]}"
0_8453,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[79.70302358350455,20.14472024638027]}"
0_8454,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[79.74793934771051,20.14472024638027]}"
0_8455,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[79.7928551119165,20.14472024638027]}"
0_8456,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[79.83777087612248,20.14472024638027]}"
0_8457,4,"{""geodesic"":false,""type"":""Point"",""coordinates"":[79.88268664032844,20.14472024638027]}"
0_8458,4,"{""geodesic"":false,""type"":""Point"",""coordinates"":[79.92760240453443,20.14472024638027]}"
0_8459,4,"{""geodesic"":false,""type"":""Point"",""coordinates"":[79.9725181687404,20.14472024638027]}"
0_8460,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[80.01743393294637,20.14472024638027]}"
0_8461,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[80.06234969715236,20.14472024638027]}"
0_8462,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[80.10726546135832,20.14472024638027]}"
0_8463,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[80.1521812255643,20.14472024638027]}"
0_8464,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[80.19709698977027,20.14472024638027]}"
0_8465,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[80.24201275397625,20.14472024638027]}"
0_8466,4,"{""geodesic"":false,""type"":""Point"",""coordinates"":[80.28692851818224,20.14472024638027]}"
0_8467,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[80.3318442823882,20.14472024638027]}"
0_8468,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[80.37676004659419,20.14472024638027]}"
0_8469,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[80.42167581080015,20.14472024638027]}"
0_8470,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[80.46659157500613,20.14472024638027]}"
0_8471,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[80.51150733921212,20.14472024638027]}"
0_8472,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[72.6512486031663,20.189636010586245]}"
0_8473,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[72.69616436737228,20.189636010586245]}"
0_8474,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[72.74108013157826,20.189636010586245]}"
0_8475,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[72.78599589578423,20.189636010586245]}"
0_8476,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[72.8309116599902,20.189636010586245]}"
0_8477,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[72.87582742419617,20.189636010586245]}"
0_8478,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[72.92074318840216,20.189636010586245]}"
0_8479,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[72.96565895260814,20.189636010586245]}"
0_8480,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[73.0105747168141,20.189636010586245]}"
0_8481,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[73.05549048102009,20.189636010586245]}"
0_8482,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[73.10040624522605,20.189636010586245]}"
0_8483,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[73.14532200943204,20.189636010586245]}"
0_8484,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[73.19023777363802,20.189636010586245]}"
0_8485,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[73.23515353784398,20.189636010586245]}"
0_8486,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[73.28006930204997,20.189636010586245]}"
0_8487,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[73.32498506625593,20.189636010586245]}"
0_8488,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[73.36990083046192,20.189636010586245]}"
0_8489,4,"{""geodesic"":false,""type"":""Point"",""coordinates"":[73.4148165946679,20.189636010586245]}"
0_8490,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[73.45973235887386,20.189636010586245]}"
0_8491,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[73.50464812307985,20.189636010586245]}"
0_8492,4,"{""geodesic"":false,""type"":""Point"",""coordinates"":[73.54956388728581,20.189636010586245]}"
0_8493,4,"{""geodesic"":false,""type"":""Point"",""coordinates"":[73.5944796514918,20.189636010586245]}"
0_8494,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[73.63939541569778,20.189636010586245]}"
0_8495,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[73.68431117990374,20.189636010586245]}"
0_8496,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[73.72922694410973,20.189636010586245]}"
0_8497,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[73.7741427083157,20.189636010586245]}"
0_8498,4,"{""geodesic"":false,""type"":""Point"",""coordinates"":[73.81905847252168,20.189636010586245]}"
0_8499,4,"{""geodesic"":false,""type"":""Point"",""coordinates"":[73.86397423672766,20.189636010586245]}"
0_8500,4,"{""geodesic"":false,""type"":""Point"",""coordinates"":[73.90889000093362,20.189636010586245]}"
0_8501,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[73.9538057651396,20.189636010586245]}"
0_8502,4,"{""geodesic"":false,""type"":""Point"",""coordinates"":[73.99872152934559,20.189636010586245]}"
0_8503,4,"{""geodesic"":false,""type"":""Point"",""coordinates"":[74.04363729355155,20.189636010586245]}"
0_8504,4,"{""geodesic"":false,""type"":""Point"",""coordinates"":[74.08855305775754,20.189636010586245]}"
0_8505,4,"{""geodesic"":false,""type"":""Point"",""coordinates"":[74.1334688219635,20.189636010586245]}"
0_8506,4,"{""geodesic"":false,""type"":""Point"",""coordinates"":[74.17838458616949,20.189636010586245]}"
0_8507,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[74.22330035037547,20.189636010586245]}"
0_8508,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[74.26821611458143,20.189636010586245]}"
0_8509,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[74.31313187878742,20.189636010586245]}"
0_8510,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[74.35804764299338,20.189636010586245]}"
0_8511,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[74.40296340719937,20.189636010586245]}"
0_8512,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[74.44787917140535,20.189636010586245]}"
0_8513,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[74.49279493561131,20.189636010586245]}"
0_8514,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[74.5377106998173,20.189636010586245]}"
0_8515,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[74.58262646402326,20.189636010586245]}"
0_8516,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[74.62754222822925,20.189636010586245]}"
0_8517,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[74.67245799243523,20.189636010586245]}"
0_8518,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[74.7173737566412,20.189636010586245]}"
0_8519,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[74.76228952084718,20.189636010586245]}"
0_8520,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[74.80720528505314,20.189636010586245]}"
0_8521,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[74.85212104925913,20.189636010586245]}"
0_8522,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[74.8970368134651,20.189636010586245]}"
0_8523,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[74.94195257767107,20.189636010586245]}"
0_8524,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[74.98686834187706,20.189636010586245]}"
0_8525,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.03178410608304,20.189636010586245]}"
0_8526,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.076699870289,20.189636010586245]}"
0_8527,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.12161563449499,20.189636010586245]}"
0_8528,4,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.16653139870095,20.189636010586245]}"
0_8529,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.21144716290694,20.189636010586245]}"
0_8530,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.25636292711292,20.189636010586245]}"
0_8531,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.30127869131888,20.189636010586245]}"
0_8532,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.34619445552487,20.189636010586245]}"
0_8533,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.39111021973083,20.189636010586245]}"
0_8534,4,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.43602598393682,20.189636010586245]}"
0_8535,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.4809417481428,20.189636010586245]}"
0_8536,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.52585751234876,20.189636010586245]}"
0_8537,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.57077327655475,20.189636010586245]}"
0_8538,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.61568904076071,20.189636010586245]}"
0_8539,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.6606048049667,20.189636010586245]}"
0_8540,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.70552056917268,20.189636010586245]}"
0_8541,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.75043633337864,20.189636010586245]}"
0_8542,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.79535209758463,20.189636010586245]}"
0_8543,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.8402678617906,20.189636010586245]}"
0_8544,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.88518362599658,20.189636010586245]}"
0_8545,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.93009939020256,20.189636010586245]}"
0_8546,4,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.97501515440852,20.189636010586245]}"
0_8547,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[76.0199309186145,20.189636010586245]}"
0_8548,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[76.06484668282047,20.189636010586245]}"
0_8549,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[76.10976244702645,20.189636010586245]}"
0_8550,4,"{""geodesic"":false,""type"":""Point"",""coordinates"":[76.15467821123244,20.189636010586245]}"
0_8551,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[76.1995939754384,20.189636010586245]}"
0_8552,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[76.24450973964439,20.189636010586245]}"
0_8553,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[76.28942550385037,20.189636010586245]}"
0_8554,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[76.33434126805633,20.189636010586245]}"
0_8555,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[76.37925703226232,20.189636010586245]}"
0_8556,4,"{""geodesic"":false,""type"":""Point"",""coordinates"":[76.42417279646828,20.189636010586245]}"
0_8557,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[76.46908856067427,20.189636010586245]}"
0_8558,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[76.51400432488025,20.189636010586245]}"
0_8559,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[76.55892008908621,20.189636010586245]}"
0_8560,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[76.6038358532922,20.189636010586245]}"
0_8561,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[76.64875161749816,20.189636010586245]}"
0_8562,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[76.69366738170415,20.189636010586245]}"
0_8563,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[76.73858314591013,20.189636010586245]}"
0_8564,4,"{""geodesic"":false,""type"":""Point"",""coordinates"":[76.7834989101161,20.189636010586245]}"
0_8565,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[76.82841467432208,20.189636010586245]}"
0_8566,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[76.87333043852804,20.189636010586245]}"
0_8567,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[76.91824620273403,20.189636010586245]}"
0_8568,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[76.96316196694,20.189636010586245]}"
0_8569,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.00807773114597,20.189636010586245]}"
0_8570,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.05299349535196,20.189636010586245]}"
0_8571,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.09790925955792,20.189636010586245]}"
0_8572,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.1428250237639,20.189636010586245]}"
0_8573,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.18774078796989,20.189636010586245]}"
0_8574,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.23265655217585,20.189636010586245]}"
0_8575,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.27757231638184,20.189636010586245]}"
0_8576,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.32248808058782,20.189636010586245]}"
0_8577,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.36740384479378,20.189636010586245]}"
0_8578,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.41231960899977,20.189636010586245]}"
0_8579,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.45723537320573,20.189636010586245]}"
0_8580,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.50215113741172,20.189636010586245]}"
0_8581,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.5470669016177,20.189636010586245]}"
0_8582,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.59198266582366,20.189636010586245]}"
0_8583,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.63689843002965,20.189636010586245]}"
0_8584,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.68181419423561,20.189636010586245]}"
0_8585,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.7267299584416,20.189636010586245]}"
0_8586,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.77164572264758,20.189636010586245]}"
0_8587,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.81656148685354,20.189636010586245]}"
0_8588,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.86147725105953,20.189636010586245]}"
0_8589,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.9063930152655,20.189636010586245]}"
0_8590,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.95130877947147,20.189636010586245]}"
0_8591,4,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.99622454367746,20.189636010586245]}"
0_8592,4,"{""geodesic"":false,""type"":""Point"",""coordinates"":[78.04114030788342,20.189636010586245]}"
0_8593,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[78.0860560720894,20.189636010586245]}"
0_8594,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[78.13097183629537,20.189636010586245]}"
0_8595,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[78.17588760050135,20.189636010586245]}"
0_8596,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[78.22080336470734,20.189636010586245]}"
0_8597,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[78.2657191289133,20.189636010586245]}"
0_8598,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[78.31063489311929,20.189636010586245]}"
0_8599,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[78.35555065732525,20.189636010586245]}"
0_8600,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[78.40046642153123,20.189636010586245]}"
0_8601,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[78.44538218573722,20.189636010586245]}"
0_8602,4,"{""geodesic"":false,""type"":""Point"",""coordinates"":[78.49029794994318,20.189636010586245]}"
0_8603,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[78.53521371414917,20.189636010586245]}"
0_8604,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[78.58012947835515,20.189636010586245]}"
0_8605,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[78.62504524256111,20.189636010586245]}"
0_8606,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[78.6699610067671,20.189636010586245]}"
0_8607,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[78.71487677097306,20.189636010586245]}"
0_8608,4,"{""geodesic"":false,""type"":""Point"",""coordinates"":[78.75979253517905,20.189636010586245]}"
0_8609,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[78.80470829938503,20.189636010586245]}"
0_8610,4,"{""geodesic"":false,""type"":""Point"",""coordinates"":[79.16403441303282,20.189636010586245]}"
0_8611,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[79.2089501772388,20.189636010586245]}"
0_8612,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[79.25386594144479,20.189636010586245]}"
0_8613,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[79.29878170565075,20.189636010586245]}"
0_8614,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[79.34369746985674,20.189636010586245]}"
0_8615,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[79.3886132340627,20.189636010586245]}"
0_8616,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[79.43352899826868,20.189636010586245]}"
0_8617,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[79.47844476247467,20.189636010586245]}"
0_8618,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[79.52336052668063,20.189636010586245]}"
0_8619,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[79.56827629088662,20.189636010586245]}"
0_8620,4,"{""geodesic"":false,""type"":""Point"",""coordinates"":[79.6131920550926,20.189636010586245]}"
0_8621,4,"{""geodesic"":false,""type"":""Point"",""coordinates"":[79.65810781929856,20.189636010586245]}"
0_8622,4,"{""geodesic"":false,""type"":""Point"",""coordinates"":[79.70302358350455,20.189636010586245]}"
0_8623,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[79.74793934771051,20.189636010586245]}"
0_8624,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[79.7928551119165,20.189636010586245]}"
0_8625,4,"{""geodesic"":false,""type"":""Point"",""coordinates"":[79.83777087612248,20.189636010586245]}"
0_8626,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[79.88268664032844,20.189636010586245]}"
0_8627,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[79.92760240453443,20.189636010586245]}"
0_8628,4,"{""geodesic"":false,""type"":""Point"",""coordinates"":[79.9725181687404,20.189636010586245]}"
0_8629,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[80.01743393294637,20.189636010586245]}"
0_8630,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[80.06234969715236,20.189636010586245]}"
0_8631,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[80.10726546135832,20.189636010586245]}"
0_8632,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[80.1521812255643,20.189636010586245]}"
0_8633,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[80.19709698977027,20.189636010586245]}"
0_8634,4,"{""geodesic"":false,""type"":""Point"",""coordinates"":[80.24201275397625,20.189636010586245]}"
0_8635,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[80.28692851818224,20.189636010586245]}"
0_8636,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[80.3318442823882,20.189636010586245]}"
0_8637,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[80.37676004659419,20.189636010586245]}"
0_8638,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[80.42167581080015,20.189636010586245]}"
0_8639,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[80.46659157500613,20.189636010586245]}"
0_8640,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[80.51150733921212,20.189636010586245]}"
0_8641,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[72.69616436737228,20.23455177479222]}"
0_8642,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[72.74108013157826,20.23455177479222]}"
0_8643,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[72.78599589578423,20.23455177479222]}"
0_8644,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[72.8309116599902,20.23455177479222]}"
0_8645,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[72.87582742419617,20.23455177479222]}"
0_8646,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[72.92074318840216,20.23455177479222]}"
0_8647,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[72.96565895260814,20.23455177479222]}"
0_8648,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[73.0105747168141,20.23455177479222]}"
0_8649,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[73.05549048102009,20.23455177479222]}"
0_8650,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[73.10040624522605,20.23455177479222]}"
0_8651,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[73.14532200943204,20.23455177479222]}"
0_8652,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[73.19023777363802,20.23455177479222]}"
0_8653,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[73.23515353784398,20.23455177479222]}"
0_8654,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[73.28006930204997,20.23455177479222]}"
0_8655,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[73.32498506625593,20.23455177479222]}"
0_8656,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[73.36990083046192,20.23455177479222]}"
0_8657,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[73.4148165946679,20.23455177479222]}"
0_8658,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[73.45973235887386,20.23455177479222]}"
0_8659,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[73.50464812307985,20.23455177479222]}"
0_8660,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[73.54956388728581,20.23455177479222]}"
0_8661,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[73.5944796514918,20.23455177479222]}"
0_8662,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[73.63939541569778,20.23455177479222]}"
0_8663,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[73.68431117990374,20.23455177479222]}"
0_8664,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[73.72922694410973,20.23455177479222]}"
0_8665,4,"{""geodesic"":false,""type"":""Point"",""coordinates"":[73.7741427083157,20.23455177479222]}"
0_8666,4,"{""geodesic"":false,""type"":""Point"",""coordinates"":[73.81905847252168,20.23455177479222]}"
0_8667,4,"{""geodesic"":false,""type"":""Point"",""coordinates"":[73.86397423672766,20.23455177479222]}"
0_8668,4,"{""geodesic"":false,""type"":""Point"",""coordinates"":[73.90889000093362,20.23455177479222]}"
0_8669,4,"{""geodesic"":false,""type"":""Point"",""coordinates"":[73.9538057651396,20.23455177479222]}"
0_8670,4,"{""geodesic"":false,""type"":""Point"",""coordinates"":[73.99872152934559,20.23455177479222]}"
0_8671,4,"{""geodesic"":false,""type"":""Point"",""coordinates"":[74.04363729355155,20.23455177479222]}"
0_8672,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[74.08855305775754,20.23455177479222]}"
0_8673,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[74.1334688219635,20.23455177479222]}"
0_8674,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[74.17838458616949,20.23455177479222]}"
0_8675,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[74.22330035037547,20.23455177479222]}"
0_8676,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[74.26821611458143,20.23455177479222]}"
